State_Name,State_ab,Zip_Code,Mean
New York,NY,11940,83554
New York,NY,13346,62338
New York,NY,11949,100244
New York,NY,11967,90197
New York,NY,11951,54046
New York,NY,11934,97272
New York,NY,11792,127693
New York,NY,11901,76430
New York,NY,11952,98059
New York,NY,11944,100363
New York,NY,6390,88039
New York,NY,11901,107071
New York,NY,14613,47070
New York,NY,11960,98036
New York,NY,11959,83855
New York,NY,11932,125437
New York,NY,11968,77041
New York,NY,11963,124561
New York,NY,11937,127841
New York,NY,11930,117900
New York,NY,11717,90687
New York,NY,12758,73409
New York,NY,12754,61443
New York,NY,14620,48479
New York,NY,12733,42499
New York,NY,12733,61926
New York,NY,12790,52324
New York,NY,12701,113610
New York,NY,12701,53873
New York,NY,12732,61393
New York,NY,13743,49285
New York,NY,13732,82280
New York,NY,13845,58279
New York,NY,14892,67461
New York,NY,14617,34094
New York,NY,14850,24571
New York,NY,14850,95433
New York,NY,14850,43681
New York,NY,14850,54968
New York,NY,14850,71794
New York,NY,13053,71615
New York,NY,14882,88114
New York,NY,12477,70941
New York,NY,12401,81857
New York,NY,12412,72089
New York,NY,14609,30287
New York,NY,12449,60345
New York,NY,12401,54140
New York,NY,12401,33625
New York,NY,12401,66175
New York,NY,12528,76191
New York,NY,12404,86425
New York,NY,10456,32203
New York,NY,12561,60917
New York,NY,12528,77283
New York,NY,12568,69664
New York,NY,12566,103493
New York,NY,14608,31795
New York,NY,12428,77336
New York,NY,12464,56390
New York,NY,12801,52094
New York,NY,12804,82922
New York,NY,12846,56240
New York,NY,12853,51229
New York,NY,12814,77174
New York,NY,12827,58936
New York,NY,12849,54007
New York,NY,12828,48515
New York,NY,14610,105098
New York,NY,12816,64363
New York,NY,14520,47001
New York,NY,14589,82880
New York,NY,14522,29268
New York,NY,14489,70430
New York,NY,14513,33952
New York,NY,14590,48162
New York,NY,10705,51963
New York,NY,10705,79272
New York,NY,10701,97711
New York,NY,14611,38216
New York,NY,10703,51752
New York,NY,10703,66904
New York,NY,10701,26689
New York,NY,10705,143414
New York,NY,10704,98907
New York,NY,10704,80800
New York,NY,10704,105596
New York,NY,10701,58614
New York,NY,10710,80606
New York,NY,10583,122517
New York,NY,14608,31907
New York,NY,10710,53292
New York,NY,10708,67616
New York,NY,10704,108271
New York,NY,10550,65436
New York,NY,10553,48547
New York,NY,10550,67622
New York,NY,10552,39920
New York,NY,10552,85352
New York,NY,10708,209392
New York,NY,10583,121853
New York,NY,14621,41897
New York,NY,10707,167238
New York,NY,10803,190909
New York,NY,10805,60062
New York,NY,10801,95189
New York,NY,10801,64708
New York,NY,10801,157337
New York,NY,10804,150034
New York,NY,10543,80146
New York,NY,10538,128665
New York,NY,10543,102187
New York,NY,14580,102319
New York,NY,10580,176084
New York,NY,10573,61729
New York,NY,10573,50143
New York,NY,10573,160145
New York,NY,10528,113607
New York,NY,10604,93490
New York,NY,10603,79263
New York,NY,10607,100315
New York,NY,10605,139989
New York,NY,10605,131454
New York,NY,14450,100985
New York,NY,10583,175387
New York,NY,10583,174028
New York,NY,10706,96713
New York,NY,10502,134649
New York,NY,10583,155243
New York,NY,10607,130505
New York,NY,10523,147176
New York,NY,10533,137888
New York,NY,10591,106201
New York,NY,10591,140967
New York,NY,14618,113938
New York,NY,10570,118072
New York,NY,10603,141318
New York,NY,10576,161993
New York,NY,10590,130736
New York,NY,10507,109816
New York,NY,10514,146870
New York,NY,10562,167126
New York,NY,10562,74622
New York,NY,10562,148465
New York,NY,10511,104547
New York,NY,14618,105121
New York,NY,10566,29943
New York,NY,10511,70071
New York,NY,10566,106661
New York,NY,10588,119859
New York,NY,10598,162230
New York,NY,10598,137897
New York,NY,10598,151598
New York,NY,10507,0
New York,NY,14167,71483
New York,NY,14569,54953
New York,NY,14586,66907
New York,NY,14530,55161
New York,NY,14009,57819
New York,NY,14837,58968
New York,NY,14527,78604
New York,NY,10456,32995
New York,NY,14616,56547
New York,NY,14615,63205
New York,NY,14624,80599
New York,NY,14559,76176
New York,NY,14420,52472
New York,NY,12010,56328
New York,NY,12010,66760
New York,NY,11050,94508
New York,NY,11548,132572
New York,NY,11040,133678
New York,NY,10462,60581
New York,NY,11501,108821
New York,NY,11590,66983
New York,NY,11003,111854
New York,NY,11552,97310
New York,NY,11550,65213
New York,NY,11530,115824
New York,NY,11554,95704
New York,NY,11756,109475
New York,NY,11580,114916
New York,NY,11581,120292
New York,NY,10452,36558
New York,NY,11563,112157
New York,NY,11550,167955
New York,NY,11510,114993
New York,NY,11520,68530
New York,NY,11710,102833
New York,NY,11793,130719
New York,NY,11561,79723
New York,NY,11579,71689
New York,NY,11709,120921
New York,NY,11753,116105
New York,NY,10452,27062
New York,NY,11801,108940
New York,NY,11714,101047
New York,NY,11758,114326
New York,NY,11762,123099
New York,NY,11050,0
New York,NY,10004,127951
New York,NY,12202,43792
New York,NY,10038,140637
New York,NY,10009,81840
New York,NY,10002,71001
New York,NY,10013,144960
New York,NY,10462,56102
New York,NY,10003,151406
New York,NY,10014,116566
New York,NY,10011,133049
New York,NY,11109,141016
New York,NY,10036,130453
New York,NY,10021,131608
New York,NY,10065,145059
New York,NY,10036,144183
New York,NY,10019,90737
New York,NY,10023,155052
New York,NY,10462,49984
New York,NY,10128,106946
New York,NY,10128,179011
New York,NY,10024,117287
New York,NY,10025,97464
New York,NY,10025,58343
New York,NY,10035,81404
New York,NY,10027,38265
New York,NY,10027,32743
New York,NY,10030,59090
New York,NY,10031,52643
New York,NY,10453,36098
New York,NY,10032,55886
New York,NY,10033,57553
New York,NY,10040,62701
New York,NY,10282,167241
New York,NY,14305,21905
New York,NY,14304,62840
New York,NY,14120,49612
New York,NY,14094,43371
New York,NY,14108,61197
New York,NY,14131,74855
New York,NY,10462,59479
New York,NY,13502,25591
New York,NY,13502,33278
New York,NY,13440,83388
New York,NY,13492,85278
New York,NY,13440,65533
New York,NY,13413,74613
New York,NY,13403,82929
New York,NY,13208,47136
New York,NY,13208,42185
New York,NY,13204,47639
New York,NY,10468,47247
New York,NY,13204,38970
New York,NY,13207,34949
New York,NY,13210,55547
New York,NY,13212,84938
New York,NY,13090,45781
New York,NY,13027,97456
New York,NY,13031,67776
New York,NY,13088,74218
New York,NY,13214,72693
New York,NY,13057,85471
New York,NY,10463,38002
New York,NY,13108,82992
New York,NY,14564,98057
New York,NY,14424,71887
New York,NY,14456,63800
New York,NY,12550,46070
New York,NY,12550,94941
New York,NY,10919,99826
New York,NY,12771,99423
New York,NY,12553,68147
New York,NY,10928,113324
New York,NY,10461,63802
New York,NY,10921,102131
New York,NY,10950,40304
New York,NY,14470,57428
New York,NY,13044,64105
New York,NY,13069,64052
New York,NY,13126,67227
New York,NY,12197,59232
New York,NY,13849,58733
New York,NY,10541,116744
New York,NY,11101,132964
New York,NY,10469,89554
New York,NY,11421,73364
New York,NY,11416,69714
New York,NY,11101,29818
New York,NY,11106,64205
New York,NY,11102,82967
New York,NY,11417,92331
New York,NY,11420,78308
New York,NY,11105,70254
New York,NY,11105,95519
New York,NY,11415,80470
New York,NY,10458,51362
New York,NY,11103,73883
New York,NY,11106,57317
New York,NY,11420,64372
New York,NY,11436,70675
New York,NY,11435,85428
New York,NY,11435,74973
New York,NY,11377,56384
New York,NY,11377,64955
New York,NY,11377,64391
New York,NY,11372,48576
New York,NY,10469,54483
New York,NY,11372,67081
New York,NY,11377,70534
New York,NY,11369,71948
New York,NY,11369,56067
New York,NY,11368,68906
New York,NY,11412,85511
New York,NY,12180,47180
New York,NY,11368,61151
New York,NY,11368,52427
New York,NY,11432,58402
New York,NY,11373,57446
New York,NY,10460,31210
New York,NY,11373,61446
New York,NY,11373,69586
New York,NY,11423,86576
New York,NY,11377,66533
New York,NY,11412,70293
New York,NY,11428,66334
New York,NY,11385,56038
New York,NY,11428,77353
New York,NY,11385,59264
New York,NY,11378,74687
New York,NY,10467,34549
New York,NY,11379,81408
New York,NY,11413,0
New York,NY,11385,94092
New York,NY,11422,83555
New York,NY,11373,86417
New York,NY,11413,85340
New York,NY,11375,82709
New York,NY,11375,91369
New York,NY,11415,96828
New York,NY,11436,67291
New York,NY,10457,30860
New York,NY,11420,72287
New York,NY,11355,56369
New York,NY,11354,57362
New York,NY,11356,72055
New York,NY,11692,76035
New York,NY,11357,84319
New York,NY,11691,58208
New York,NY,11693,0
New York,NY,11358,112786
New York,NY,11358,78869
New York,NY,10455,40740
New York,NY,11355,75435
New York,NY,11366,74228
New York,NY,11365,100189
New York,NY,11365,106962
New York,NY,11361,86500
New York,NY,11426,71496
New York,NY,12182,44359
New York,NY,12180,80467
New York,NY,12180,91088
New York,NY,12196,83499
New York,NY,10466,52555
New York,NY,12125,72573
New York,NY,10305,97842
New York,NY,10301,108655
New York,NY,10310,84613
New York,NY,10306,94922
New York,NY,10308,93503
New York,NY,10312,96728
New York,NY,10312,119088
New York,NY,10302,55398
New York,NY,10307,95015
New York,NY,10470,66350
New York,NY,10314,90304
New York,NY,10308,0
New York,NY,10927,56384
New York,NY,10960,96421
New York,NY,10956,104861
New York,NY,10901,80729
New York,NY,12203,81094
New York,NY,10977,57151
New York,NY,10913,98589
New York,NY,13660,63519
New York,NY,13669,49624
New York,NY,10466,76922
New York,NY,13642,55386
New York,NY,12134,62493
New York,NY,12866,88525
New York,NY,12020,96744
New York,NY,12188,98166
New York,NY,12019,112609
New York,NY,12304,46669
New York,NY,12304,63352
New York,NY,12302,76437
New York,NY,12306,60419
New York,NY,10466,66871
New York,NY,12043,63992
New York,NY,13148,62420
New York,NY,14873,60811
New York,NY,14810,44646
New York,NY,16920,49078
New York,NY,11743,175691
New York,NY,11768,125270
New York,NY,11746,128114
New York,NY,11731,124628
New York,NY,11747,133597
New York,NY,10475,58075
New York,NY,11729,112430
New York,NY,11746,109918
New York,NY,11701,81294
New York,NY,11757,81541
New York,NY,11702,113996
New York,NY,11754,118355
New York,NY,11788,132605
New York,NY,11717,73711
New York,NY,11779,98927
New York,NY,11751,120704
New York,NY,13904,51695
New York,NY,11752,112103
New York,NY,11741,105363
New York,NY,11795,144676
New York,NY,11730,130240
New York,NY,11705,133844
New York,NY,11720,100800
New York,NY,12211,117882
New York,NY,11777,141238
New York,NY,11764,100015
New York,NY,11786,115084
New York,NY,11784,82762
New York,NY,13802,71522
New York,NY,11784,72114
New York,NY,11772,92119
New York,NY,11772,101902
New York,NY,11967,89851
New York,NY,11933,94753
New York,NY,11964,120352
New York,NY,11932,122630
New York,NY,11954,85303
New York,NY,12733,51899
New York,NY,12701,59129
New York,NY,13787,59292
New York,NY,13732,80871
New York,NY,14850,54896
New York,NY,14881,72777
New York,NY,12477,91271
New York,NY,12449,64939
New York,NY,12401,59224
New York,NY,12561,66739
New York,NY,12428,58644
New York,NY,12801,59360
New York,NY,12885,62984
New York,NY,13760,70319
New York,NY,12887,54044
New York,NY,12816,53476
New York,NY,14589,62979
New York,NY,14516,80282
New York,NY,10705,75895
New York,NY,10703,73657
New York,NY,10704,87664
New York,NY,10703,120657
New York,NY,10710,65592
New York,NY,10550,44823
New York,NY,13905,36834
New York,NY,10550,65887
New York,NY,10709,95673
New York,NY,10805,74752
New York,NY,10801,87170
New York,NY,10543,109442
New York,NY,10573,113763
New York,NY,10604,88006
New York,NY,10605,164324
New York,NY,10502,167847
New York,NY,10502,149251
New York,NY,14727,0
New York,NY,10594,158331
New York,NY,10590,140701
New York,NY,10562,60381
New York,NY,10566,71084
New York,NY,10517,98626
New York,NY,10540,123184
New York,NY,14011,64652
New York,NY,14837,63311
New York,NY,12207,52477
New York,NY,12226,41249
New York,NY,14743,57673
New York,NY,12210,42473
New York,NY,12206,31280
New York,NY,12208,83977
New York,NY,12203,64362
New York,NY,12209,42586
New York,NY,12202,22675
New York,NY,12047,67002
New York,NY,12047,78728
New York,NY,12189,52444
New York,NY,12110,112476
New York,NY,13143,60071
New York,NY,12047,122977
New York,NY,12204,68728
New York,NY,12205,89149
New York,NY,12205,72624
New York,NY,12206,83442
New York,NY,12054,72342
New York,NY,12158,79396
New York,NY,12186,104111
New York,NY,12303,95357
New York,NY,12084,130622
New York,NY,13026,76199
New York,NY,12084,77955
New York,NY,14727,42499
New York,NY,14727,64632
New York,NY,14804,66769
New York,NY,14895,47946
New York,NY,14711,51894
New York,NY,10473,0
New York,NY,10454,48705
New York,NY,10473,43173
New York,NY,10454,22914
New York,NY,14701,37622
New York,NY,10473,49662
New York,NY,10473,55747
New York,NY,10454,28497
New York,NY,10454,48186
New York,NY,10472,26459
New York,NY,10472,36467
New York,NY,10472,42851
New York,NY,10472,52401
New York,NY,10472,32663
New York,NY,10451,27488
New York,NY,14048,38618
New York,NY,10472,43781
New York,NY,10455,27989
New York,NY,10472,45164
New York,NY,10455,27935
New York,NY,10473,58121
New York,NY,10459,43186
New York,NY,12054,107330
New York,NY,10473,19304
New York,NY,10474,40044
New York,NY,10473,68610
New York,NY,10474,0
New York,NY,14757,64938
New York,NY,10459,34183
New York,NY,10459,23024
New York,NY,10465,112048
New York,NY,10465,92283
New York,NY,10465,41949
New York,NY,10456,26220
New York,NY,10465,84835
New York,NY,10465,83824
New York,NY,10460,27427
New York,NY,10457,28191
New York,NY,14701,59527
New York,NY,10456,38123
New York,NY,10456,39622
New York,NY,10456,29505
New York,NY,10461,83850
New York,NY,10452,44386
New York,NY,10452,56121
New York,NY,10452,48073
New York,NY,10461,40740
New York,NY,10453,48205
New York,NY,10462,58164
New York,NY,14905,63865
New York,NY,10462,68804
New York,NY,10452,27010
New York,NY,10453,30108
New York,NY,10460,52263
New York,NY,10460,34524
New York,NY,10462,52227
New York,NY,10462,37198
New York,NY,10457,53380
New York,NY,10457,37632
New York,NY,10457,32585
New York,NY,14845,54084
New York,NY,10453,22761
New York,NY,10468,42947
New York,NY,10453,26721
New York,NY,10453,31998
New York,NY,10453,28840
New York,NY,10462,79194
New York,NY,10453,10748
New York,NY,10453,29321
New York,NY,10468,36800
New York,NY,10461,66366
New York,NY,13815,57505
New York,NY,10468,36673
New York,NY,10463,41258
New York,NY,10461,97472
New York,NY,10463,56356
New York,NY,10463,58842
New York,NY,10461,112491
New York,NY,10463,117099
New York,NY,10463,100274
New York,NY,10463,113492
New York,NY,10463,93265
New York,NY,12919,62284
New York,NY,10469,77676
New York,NY,10471,97935
New York,NY,10467,41604
New York,NY,10467,57479
New York,NY,10469,24566
New York,NY,10469,54669
New York,NY,10471,93618
New York,NY,10471,82551
New York,NY,10475,48440
New York,NY,10460,13978
New York,NY,12901,30288
New York,NY,10460,41094
New York,NY,10457,40352
New York,NY,10467,58347
New York,NY,10457,28376
New York,NY,10457,31910
New York,NY,10457,54857
New York,NY,10457,34126
New York,NY,10469,60146
New York,NY,10458,37971
New York,NY,10467,45041
New York,NY,12029,85317
New York,NY,10466,36492
New York,NY,10458,27435
New York,NY,10458,28358
New York,NY,10458,45766
New York,NY,10466,52723
New York,NY,10458,43746
New York,NY,10458,34451
New York,NY,10468,44537
New York,NY,10470,65888
New York,NY,10466,36660
New York,NY,12534,65821
New York,NY,10466,30797
New York,NY,10467,55713
New York,NY,10458,43187
New York,NY,10467,46427
New York,NY,10467,41988
New York,NY,10467,46590
New York,NY,10466,73678
New York,NY,10470,86124
New York,NY,10466,78583
New York,NY,10475,21283
New York,NY,13158,62457
New York,NY,10475,0
New York,NY,13905,47925
New York,NY,13901,34977
New York,NY,13904,57706
New York,NY,13905,35275
New York,NY,13905,18516
New York,NY,12303,104642
New York,NY,13903,71987
New York,NY,13802,69267
New York,NY,13803,59141
New York,NY,13901,60107
New York,NY,13803,59952
New York,NY,13787,58456
New York,NY,13865,62465
New York,NY,13748,71306
New York,NY,13905,60129
New York,NY,13760,69860
New York,NY,13760,85449
New York,NY,13760,44445
New York,NY,13760,39871
New York,NY,13905,43418
New York,NY,13790,52708
New York,NY,13753,112500
New York,NY,13850,69632
New York,NY,13850,90454
New York,NY,14779,39349
New York,NY,14171,67016
New York,NY,14719,46589
New York,NY,14737,50276
New York,NY,14706,51080
New York,NY,16701,45992
New York,NY,14760,55145
New York,NY,14743,53022
New York,NY,12538,100825
New York,NY,13033,65360
New York,NY,13140,81255
New York,NY,13118,62657
New York,NY,13026,80625
New York,NY,13021,33105
New York,NY,13021,42079
New York,NY,13021,46847
New York,NY,14701,30759
New York,NY,14701,62215
New York,NY,14701,48614
New York,NY,12524,87731
New York,NY,14701,67755
New York,NY,14048,50956
New York,NY,14063,71846
New York,NY,14063,54140
New York,NY,14757,59415
New York,NY,14787,62887
New York,NY,14767,57800
New York,NY,14701,56365
New York,NY,14733,99202
New York,NY,14901,35459
New York,NY,12540,115983
New York,NY,14905,46504
New York,NY,14904,34387
New York,NY,14904,41335
New York,NY,14814,76579
New York,NY,14845,44637
New York,NY,14845,79480
New York,NY,14905,100110
